500,1500,2500,3500,4500,4800 
0.1232,0.1303,0.1600,0.1607,0.1614
0.1231,0.1303,0.1599,0.1607,0.1614
0.1231,0.1305,0.1600,0.1607,0.1614
0.1231,0.1303,0.1600,0.1607,0.1614
0.1231,0.1303,0.1599,0.1607,0.1614
0.1232,0.1303,0.1599,0.1607,0.1614
0.1231,0.1304,0.1601,0.1607,0.1614
0.1232,0.1303,0.1600,0.1607,0.1614
0.1232,0.1303,0.1599,0.1607,0.1614
0.1232,0.1304,0.1600,0.1607,0.1614
