500,1500,2500,3500,4500,4800 
0.0001,0.0039,0.0012,0.0017,0.0016
0.0001,0.0050,0.0012,0.0017,0.0016
4.976532e-05,0.0029,0.0011,0.0017,0.0016
4.344566e-05,0.0048,0.0011,0.0017,0.0016
0.0001,0.0047,0.0012,0.0017,0.0016
0.0001,0.0039,0.0012,0.0017,0.0016
4.531333e-05,0.0040,0.0012,0.0017,0.0016
0.0001,0.0024,0.0011,0.0017,0.0016
0.0001,0.0035,0.0011,0.0017,0.0016
0.0001,0.0032,0.0012,0.0017,0.0016
